plot,veg_type,date,observer,species,plant,stage,flower_stalk,longest_leaf,new_growth,corner,soil_moisture,active_layer,notes
PS4,KOM,07/08/2017,Gergana and Isla,NA,NA,NA,NA,NA,NA,SE,38.9,41.3,NA
PS4,KOM,09/08/2017,Gergana,ARCLAT,1,P2 - Date green stem/leaves growing,NA,88,NA,NA,NA,NA,Leaves brown ing
PS4,KOM,09/08/2017,Gergana,ARCLAT,2,P2 - Date green stem/leaves growing,NA,96,NA,NA,NA,NA,Leaves brown ing
PS4,KOM,09/08/2017,Gergana,ARCLAT,3,P2 - Date green stem/leaves growing,NA,115,NA,NA,NA,NA,Leaves brown ing
PS4,KOM,09/08/2017,Gergana,ARCLAT,4,P7 - Date seeds all dispersed,226,64,NA,NA,NA,NA,Leaves brown ing
PS4,KOM,09/08/2017,Gergana,ARCLAT,5,P2 - Date green stem/leaves growing,NA,95,NA,NA,NA,NA,Leaves brown ing
PS4,KOM,09/08/2017,Gergana,ARCLAT,6,P2 - Date green stem/leaves growing,NA,77,NA,NA,NA,NA,Leaves brown ing
PS4,KOM,09/08/2017,Gergana,DRYINT,1,P6 - Date seeds start dispersing,NA,16,NA,NA,NA,NA,Leaves yellowing 
PS4,KOM,09/08/2017,Gergana,DRYINT,2,P5 - Date first twisting of filaments on seed heads,NA,19,NA,NA,NA,NA,NA
PS4,KOM,09/08/2017,Gergana,DRYINT,3,P6 - Date seeds start dispersing,NA,15,NA,NA,NA,NA,NA
PS4,KOM,09/08/2017,Gergana,DRYINT,4,P6 - Date seeds start dispersing,NA,12,NA,NA,NA,NA,NA
PS4,KOM,09/08/2017,Gergana,DRYINT,5,P6 - Date seeds start dispersing,NA,15,NA,NA,NA,NA,NA
PS4,KOM,09/08/2017,Gergana,DRYINT,6,P6 - Date seeds start dispersing,NA,19,NA,NA,NA,NA,NA
PS4,KOM,09/08/2017,Gergana,SALARC,1,P5 - Date first yellowing of leaves,NA,47,34,NA,NA,NA,NA
PS4,KOM,09/08/2017,Gergana,SALARC,2,P5 - Date first yellowing of leaves,NA,42,44,NA,NA,NA,NA
PS4,KOM,09/08/2017,Gergana,SALARC,3,P5 - Date first yellowing of leaves,NA,32,32,NA,NA,NA,NA
PS4,KOM,09/08/2017,Gergana,SALARC,4,P5 - Date first yellowing of leaves,NA,35,23,NA,NA,NA,NA
PS4,KOM,09/08/2017,Gergana,SALARC,5,P5 - Date first yellowing of leaves,NA,40,24,NA,NA,NA,Herbivory
PS4,KOM,09/08/2017,Gergana,SALARC,6,P5 - Date first yellowing of leaves,NA,32,17,NA,NA,NA,NA
PS4,KOM,09/08/2017,Gergana,NA,NA,NA,NA,NA,NA,NE,46.8,50.1,NA
PS4,KOM,09/08/2017,Gergana,NA,NA,NA,NA,NA,NA,NW,24,45,NA
PS4,KOM,09/08/2017,Gergana,NA,NA,NA,NA,NA,NA,SW,45.3,43.5,NA
PS4,KOM,09/08/2017,Gergana,NA,NA,NA,NA,NA,NA,SE,23.4,42.4,NA
PS1,HER,13-Aug-16,Jakob,ARCLAT,1,P2 - Date green stem/leaves growing,NA,164,NA,NA,NA,NA,Discolouration 
PS1,HER,13-Aug-16,Jakob,ARCLAT,2,P6 - Date first seeds dispersed,501,331,NA,NA,NA,NA,NA
PS1,HER,13-Aug-16,Jakob,ARCLAT,3,P2 - Date green stem/leaves growing,NA,154,NA,NA,NA,NA,NA
PS1,HER,13-Aug-16,Jakob,ARCLAT,4,P2 - Date green stem/leaves growing,NA,156,NA,NA,NA,NA,Discolouration 
PS1,HER,13-Aug-16,Jakob,ARCLAT,5,P6 - Date first seeds dispersed,353,309,NA,NA,NA,NA,Discolouration 
PS1,HER,13-Aug-16,Jakob,ARCLAT,6,P5 - Date seeds developed,329,225,NA,NA,NA,NA,Changed two last veg height measurements from 300 to 200
PS1,HER,13-Aug-16,Jakob,DRYINT,1,P1 - Date snow free,NA,28,NA,NA,NA,NA,Flower gone
PS1,HER,13-Aug-16,Jakob,DRYINT,2,P7 - Date seeds finish dispersing,52,32,NA,NA,NA,NA,NA
PS1,HER,13-Aug-16,Jakob,DRYINT,3,P1 - Date snow free,NA,31,NA,NA,NA,NA,Flower gone
PS1,HER,13-Aug-16,Jakob,DRYINT,4,P7 - Date seeds finish dispersing,44,28,NA,NA,NA,NA,NA
PS1,HER,13-Aug-16,Jakob,DRYINT,5,P4 - Date last petal shed,NA,23,NA,NA,NA,NA,Flower dead
PS1,HER,13-Aug-16,Jakob,DRYINT,6,P5 - Date first twisting of filaments on seed heads,107,31,NA,NA,NA,NA,NA
PS1,HER,13-Aug-16,Jakob,ERIVAG,1,P6 - Date first seeds dispersed,221,172,NA,NA,NA,NA,NA
PS1,HER,13-Aug-16,Jakob,ERIVAG,2,P6 - Date first seeds dispersed,288,149,NA,NA,NA,NA,NA
PS1,HER,13-Aug-16,Jakob,ERIVAG,3,P6 - Date first seeds dispersed,169,145,NA,NA,NA,NA,NA
PS1,HER,13-Aug-16,Jakob,ERIVAG,4,P6 - Date first seeds dispersed,160,152,NA,NA,NA,NA,NA
PS1,HER,13-Aug-16,Jakob,ERIVAG,5,P6 - Date first seeds dispersed,214,159,NA,NA,NA,NA,NA
PS1,HER,13-Aug-16,Jakob,ERIVAG,6,P6 - Date first seeds dispersed,246,170,NA,NA,NA,NA,NA
PS1,HER,13-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,NE,45.1,51,NA
PS1,HER,13-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,NW,47.9,41.7,NA
PS1,HER,13-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,SW,47.1,39,NA
PS1,HER,13-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,SE,42.6,45.2,NA
PS1,HER,13-Aug-16,Jakob,SALPUL,1,P6 - Date last green leaf turning yellow,NA,34,11,NA,NA,NA,NA
PS1,HER,13-Aug-16,Jakob,SALPUL,2,P6 - Date last green leaf turning yellow,NA,39,18,NA,NA,NA,Disease?// adjacent indivs
PS1,HER,13-Aug-16,Jakob,SALPUL,3,P5 - Date first yellowing of leaves,NA,37,17,NA,NA,NA,NA
PS1,HER,13-Aug-16,Jakob,SALPUL,4,P6 - Date last green leaf turning yellow,NA,40,22,NA,NA,NA,NA
PS1,HER,13-Aug-16,Jakob,SALPUL,5,P6 - Date last green leaf turning yellow,NA,38,34,NA,NA,NA,NA
PS1,HER,13-Aug-16,Jakob,SALPUL,6,P5 - Date first yellowing of leaves,NA,41,18,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,ARCLAT,1,P2 - Date green stem/leaves growing,NA,159,NA,NA,NA,NA,Discolouration 
PS1,HER,03-Aug-16,Jakob,ARCLAT,2,P6 - Date first seeds dispersed,503,317,NA,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,ARCLAT,3,P2 - Date green stem/leaves growing,NA,148,NA,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,ARCLAT,4,P2 - Date green stem/leaves growing,NA,159,NA,NA,NA,NA,Discolouration 
PS1,HER,03-Aug-16,Jakob,ARCLAT,5,P6 - Date first seeds dispersed,345,306,NA,NA,NA,NA,Discolouration 
PS1,HER,03-Aug-16,Jakob,ARCLAT,6,P5 - Date seeds developed,317,218,NA,NA,NA,NA,Changed two last veg height measurements from 300 to 200
PS1,HER,03-Aug-16,Jakob,DRYINT,1,P1 - Date snow free,NA,23,NA,NA,NA,NA,Flower gone
PS1,HER,03-Aug-16,Jakob,DRYINT,2,P7 - Date seeds finish dispersing,43,25,NA,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,DRYINT,3,P1 - Date snow free,NA,25,NA,NA,NA,NA,Flower gone
PS1,HER,03-Aug-16,Jakob,DRYINT,4,P7 - Date seeds finish dispersing,41,30,NA,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,DRYINT,5,P4 - Date last petal shed,NA,32,NA,NA,NA,NA,Flower dead
PS1,HER,03-Aug-16,Jakob,DRYINT,6,P5 - Date first twisting of filaments on seed heads,99,32,NA,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,ERIVAG,1,P6 - Date first seeds dispersed,217,170,NA,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,ERIVAG,2,P6 - Date first seeds dispersed,282,159,NA,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,ERIVAG,3,P6 - Date first seeds dispersed,182,149,NA,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,ERIVAG,4,P6 - Date first seeds dispersed,164,167,NA,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,ERIVAG,5,P6 - Date first seeds dispersed,218,167,NA,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,ERIVAG,6,P6 - Date first seeds dispersed,255,188,NA,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,NE,46.9,51.4,NA
PS1,HER,03-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,NW,50.2,43.5,NA
PS1,HER,03-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,SW,47.8,34.7,NA
PS1,HER,03-Aug-16,Jakob,NA,NA,NA,NA,NA,NA,SE,43.1,38.8,NA
PS1,HER,03-Aug-16,Jakob,SALPUL,1,P5 - Date first yellowing of leaves,NA,32,9,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,SALPUL,2,P5 - Date first yellowing of leaves,NA,37,22,NA,NA,NA,Disease?// adjacent indivs
PS1,HER,03-Aug-16,Jakob,SALPUL,3,P5 - Date first yellowing of leaves,NA,36,17,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,SALPUL,4,P5 - Date first yellowing of leaves,NA,39,22,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,SALPUL,5,P5 - Date first yellowing of leaves,NA,37,31,NA,NA,NA,NA
PS1,HER,03-Aug-16,Jakob,SALPUL,6,P5 - Date first yellowing of leaves,NA,39,18,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,ARCLAT,1,P2 - Date green stem/leaves growing,NA,163,NA,NA,NA,NA,Discolouration 
PS1,HER,30-Jul-16,Jakob,ARCLAT,2,P6 - Date first seeds dispersed,495,325,NA,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,ARCLAT,3,P2 - Date green stem/leaves growing,NA,156,NA,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,ARCLAT,4,P2 - Date green stem/leaves growing,NA,147,NA,NA,NA,NA,Discolouration 
PS1,HER,30-Jul-16,Jakob,ARCLAT,5,P6 - Date first seeds dispersed,343,306,NA,NA,NA,NA,Discolouration 
PS1,HER,30-Jul-16,Jakob,ARCLAT,6,P5 - Date seeds developed,320,217,NA,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,DRYINT,1,P1 - Date snow free,NA,23,NA,NA,NA,NA,Flower gone
PS1,HER,30-Jul-16,Jakob,DRYINT,2,P7 - Date seeds finish dispersing,49,30,NA,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,DRYINT,3,P1 - Date snow free,NA,29,NA,NA,NA,NA,Flower gone
PS1,HER,30-Jul-16,Jakob,DRYINT,4,P7 - Date seeds finish dispersing,47,27,NA,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,DRYINT,5,P4 - Date last petal shed,NA,31,NA,NA,NA,NA,Flower dead
PS1,HER,30-Jul-16,Jakob,DRYINT,6,P5 - Date first twisting of filaments on seed heads,101,13,NA,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,ERIVAG,1,P6 - Date first seeds dispersed,220,161,NA,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,ERIVAG,2,P6 - Date first seeds dispersed,271,146,NA,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,ERIVAG,3,P6 - Date first seeds dispersed,184,147,NA,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,ERIVAG,4,P6 - Date first seeds dispersed,174,177,NA,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,ERIVAG,5,P6 - Date first seeds dispersed,223,141,NA,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,ERIVAG,6,P5 - Date flowers fluffy,249,158,NA,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,NE,44.5,48,NA
PS1,HER,30-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,NW,52.3,39.5,NA
PS1,HER,30-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,SW,44.9,35.5,NA
PS1,HER,30-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,SE,40.5,37.8,NA
PS1,HER,30-Jul-16,Jakob,SALPUL,1,P5 - Date first yellowing of leaves,NA,34,9,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,SALPUL,2,P5 - Date first yellowing of leaves,NA,31,15,NA,NA,NA,Disease?
PS1,HER,30-Jul-16,Jakob,SALPUL,3,P2 - Date first leaf bud burst,NA,37,17,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,SALPUL,4,P5 - Date first yellowing of leaves,NA,37,26,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,SALPUL,5,P5 - Date first yellowing of leaves,NA,41,30,NA,NA,NA,NA
PS1,HER,30-Jul-16,Jakob,SALPUL,6,P2 - Date first leaf bud burst,NA,41,23,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,ARCLAT,1,P2 - Date green stem/leaves growing,NA,163,NA,NA,NA,NA,Discolouration 
PS1,HER,29-Jul-16,Jakob,ARCLAT,2,P6 - Date first seeds dispersed,493,323,NA,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,ARCLAT,3,P2 - Date green stem/leaves growing,NA,155,NA,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,ARCLAT,4,P2 - Date green stem/leaves growing,NA,156,NA,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,ARCLAT,5,P6 - Date first seeds dispersed,348,303,NA,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,ARCLAT,6,P5 - Date seeds developed,326,219,NA,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,DRYINT,1,P1 - Date snow free,NA,23,NA,NA,NA,NA,Flower gone
PS1,HER,29-Jul-16,Jakob,DRYINT,2,P7 - Date seeds finish dispersing,53,29,NA,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,DRYINT,3,P1 - Date snow free,NA,30,NA,NA,NA,NA,Flower gone
PS1,HER,29-Jul-16,Jakob,DRYINT,4,P7 - Date seeds finish dispersing,45,18,NA,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,DRYINT,5,P4 - Date last petal shed,NA,22,NA,NA,NA,NA,Flower dead
PS1,HER,29-Jul-16,Jakob,DRYINT,6,P5 - Date first twisting of filaments on seed heads,98,30,NA,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,ERIVAG,1,P6 - Date first seeds dispersed,214,157,NA,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,ERIVAG,2,P6 - Date first seeds dispersed,254,163,NA,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,ERIVAG,3,P6 - Date first seeds dispersed,174,144,NA,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,ERIVAG,4,P6 - Date first seeds dispersed,155,154,NA,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,ERIVAG,5,P5 - Date flowers fluffy,216,170,NA,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,ERIVAG,6,P5 - Date flowers fluffy,260,182,NA,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,NE,46.5,48.3,NA
PS1,HER,29-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,NW,48.9,65.4,NA
PS1,HER,29-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,SW,45.6,59.9,NA
PS1,HER,29-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,SE,50.8,62,NA
PS1,HER,29-Jul-16,Jakob,SALPUL,1,P2 - Date first leaf bud burst,NA,35,10,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,SALPUL,2,P5 - Date first yellowing of leaves,NA,36,21,NA,NA,NA,Disease?
PS1,HER,29-Jul-16,Jakob,SALPUL,3,P2 - Date first leaf bud burst,NA,31,18,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,SALPUL,4,P2 - Date first leaf bud burst,NA,38,23,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,SALPUL,5,P2 - Date first leaf bud burst,NA,36,25,NA,NA,NA,NA
PS1,HER,29-Jul-16,Jakob,SALPUL,6,P2 - Date first leaf bud burst,NA,38,23,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,ARCLAT,1,P2 - Date green stem/leaves growing,NA,168,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,ARCLAT,2,P6 - Date first seeds dispersed,502,322,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,ARCLAT,3,P2 - Date green stem/leaves growing,NA,181,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,ARCLAT,4,P2 - Date green stem/leaves growing,NA,142,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,ARCLAT,5,P6 - Date first seeds dispersed,343,309,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,ARCLAT,6,P5 - Date seeds developed,297,178,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,DRYINT,1,P1 - Date snow free,NA,23,NA,NA,NA,NA,Flower gone
PS1,HER,23-Jul-16,Isla,DRYINT,2,P5 - Date first twisting of filaments on seed heads,69,18,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,DRYINT,3,P1 - Date snow free,NA,22,NA,NA,NA,NA,Flower gone
PS1,HER,23-Jul-16,Isla,DRYINT,4,P5 - Date first twisting of filaments on seed heads,54,21,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,DRYINT,5,P4 - Date last petal shed,36,21,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,DRYINT,6,P5 - Date first twisting of filaments on seed heads,98,22,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,ERIVAG,1,P5 - Date flowers fluffy,206,153,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,ERIVAG,2,P6 - Date first seeds dispersed,279,150,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,ERIVAG,3,P5 - Date flowers fluffy,166,132,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,ERIVAG,4,P6 - Date first seeds dispersed,158,155,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,ERIVAG,5,P5 - Date flowers fluffy,224,174,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,ERIVAG,6,P5 - Date flowers fluffy,243,182,NA,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,NA,NA,NA,NA,NA,NA,NE,52,45.9,NA
PS1,HER,23-Jul-16,Isla,NA,NA,NA,NA,NA,NA,NW,49.2,42.2,NA
PS1,HER,23-Jul-16,Isla,NA,NA,NA,NA,NA,NA,SW,50.1,37.6,NA
PS1,HER,23-Jul-16,Isla,NA,NA,NA,NA,NA,NA,SE,53.1,40.9,NA
PS1,HER,23-Jul-16,Isla,SALPUL,1,P2 - Date first leaf bud burst,NA,29,15,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,SALPUL,2,P2 - Date first leaf bud burst,NA,39,21,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,SALPUL,3,P2 - Date first leaf bud burst,NA,35,16,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,SALPUL,4,P2 - Date first leaf bud burst,NA,41,29,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,SALPUL,5,P2 - Date first leaf bud burst,NA,41,27,NA,NA,NA,NA
PS1,HER,23-Jul-16,Isla,SALPUL,6,P2 - Date first leaf bud burst,NA,39,21,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,ARCLAT,1,P2 - Date green stem/leaves growing,NA,167,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,ARCLAT,2,P5 - Date seeds developed,446,318,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,ARCLAT,3,P2 - Date green stem/leaves growing,NA,153,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,ARCLAT,4,P2 - Date green stem/leaves growing,NA,151,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,ARCLAT,5,P3 - Date first appearance of flower buds,346,316,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,ARCLAT,6,P3 - Date first appearance of flower buds,248,160,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,DRYINT,1,P1 - Date snow free,NA,23,NA,NA,NA,NA,Flower gone
PS1,HER,14-Jul-16,Isla,DRYINT,2,P4 - Date last petal shed,59,18,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,DRYINT,3,P1 - Date snow free,NA,19,NA,NA,NA,NA,Flower gone
PS1,HER,14-Jul-16,Isla,DRYINT,4,P4 - Date last petal shed,53,22,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,DRYINT,5,P4 - Date last petal shed,43,22,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,DRYINT,6,P3 - Date first open flower,98,26,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,ERIVAG,1,P5 - Date flowers fluffy,203,145,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,ERIVAG,2,P5 - Date flowers fluffy,263,158,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,ERIVAG,3,P4 - Date first pollen visible (yellow anthers),163,125,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,ERIVAG,4,P5 - Date flowers fluffy,164,150,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,ERIVAG,5,P5 - Date flowers fluffy,217,134,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,ERIVAG,6,P5 - Date flowers fluffy,228,151,NA,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,NA,NA,NA,NA,NA,NA,NE,50.4,42.4,NA
PS1,HER,14-Jul-16,Isla,NA,NA,NA,NA,NA,NA,NW,48.6,39.5,NA
PS1,HER,14-Jul-16,Isla,NA,NA,NA,NA,NA,NA,SW,32.3,33.7,NA
PS1,HER,14-Jul-16,Isla,NA,NA,NA,NA,NA,NA,SE,51.8,31.5,NA
PS1,HER,14-Jul-16,Isla,SALPUL,1,P2 - Date first leaf bud burst,NA,34,12,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,SALPUL,2,P2 - Date first leaf bud burst,NA,34,22,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,SALPUL,3,P2 - Date first leaf bud burst,NA,37,22,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,SALPUL,4,P2 - Date first leaf bud burst,NA,39,38,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,SALPUL,5,P2 - Date first leaf bud burst,NA,41,42,NA,NA,NA,NA
PS1,HER,14-Jul-16,Isla,SALPUL,6,P2 - Date first leaf bud burst,NA,41,23,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,ARCLAT,1,P2 - Date green stem/leaves growing,NA,161,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,ARCLAT,2,P3 - Date first appearance of flower buds,334,316,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,ARCLAT,3,P2 - Date green stem/leaves growing,NA,149,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,ARCLAT,4,P2 - Date green stem/leaves growing,NA,153,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,ARCLAT,5,P3 - Date first appearance of flower buds,229,161,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,ARCLAT,6,P3 - Date first appearance of flower buds,156,150,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,DRYINT,1,P1 - Date snow free,NA,20,NA,NA,NA,NA,Flower dead
PS1,HER,09-Jul-16,Jakob,DRYINT,2,P4 - Date last petal shed,58,31,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,DRYINT,3,P1 - Date snow free,NA,14,NA,NA,NA,NA,Flower dead
PS1,HER,09-Jul-16,Jakob,DRYINT,4,P4 - Date last petal shed,37,24,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,DRYINT,5,P4 - Date last petal shed,42,21,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,DRYINT,6,P3 - Date first open flower,74,29,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,ERIVAG,1,P5 - Date flowers fluffy,214,175,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,ERIVAG,2,P5 - Date flowers fluffy,273,172,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,ERIVAG,3,P4 - Date first pollen visible (yellow anthers),192,147,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,ERIVAG,4,P5 - Date flowers fluffy,184,164,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,ERIVAG,5,P5 - Date flowers fluffy,220,171,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,ERIVAG,6,P5 - Date flowers fluffy,252,167,NA,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,NE,35.8,35.1,NA
PS1,HER,09-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,NW,55.7,26.9,NA
PS1,HER,09-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,SW,49.6,19.8,NA
PS1,HER,09-Jul-16,Jakob,NA,NA,NA,NA,NA,NA,SE,47.8,22,NA
PS1,HER,09-Jul-16,Jakob,SALPUL,1,P2 - Date first leaf bud burst,NA,32,12,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,SALPUL,2,P2 - Date first leaf bud burst,NA,38,12,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,SALPUL,3,P2 - Date first leaf bud burst,NA,36,16,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,SALPUL,4,P2 - Date first leaf bud burst,NA,37,12,NA,NA,NA,Diseased
PS1,HER,09-Jul-16,Jakob,SALPUL,5,P2 - Date first leaf bud burst,NA,39,33,NA,NA,NA,NA
PS1,HER,09-Jul-16,Jakob,SALPUL,6,P2 - Date first leaf bud burst,NA,34,16,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,ARCLAT,1,P2 - Date green stem/leaves growing,NA,128,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,ARCLAT,2,P3 - Date first appearance of flower buds,NA,201,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,ARCLAT,3,P2 - Date green stem/leaves growing,NA,116,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,ARCLAT,4,P2 - Date green stem/leaves growing,NA,145,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,ARCLAT,5,P2 - Date green stem/leaves growing,NA,158,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,ARCLAT,6,P2 - Date green stem/leaves growing,NA,124,NA,NA,NA,NA,NA
PS1,HER,28-Jun-16,Jakob,DRYINT,1,P1 - Date snow free,13,24,NA,NA,NA,NA,NA
